job_id,job_title,company_name,location,industry,experience_level,years_of_exp,education,employment_type,remote_work,salary_usd,salary_band,skills,company_rating,applications,hiring_status,job_posted_date,post_month,post_year,benefits
JOB2232,Cloud Architect,Apple,"Bangalore, India",E-Commerce/Retail,Manager,25,Bachelor's,Unknown,Hybrid,497240,$180K+,"Git, Machine Learning, Statistical Analysis, Tensorflow, Python, Pytorch, Nodejs, Agile",3.7,500,Closed,2025-06-24,2025-06,2025,Unknown
JOB6246,Cloud Architect,Oracle,"Berlin, Germany",Healthcare,Entry Level,13,Master's,Freelance,Remote,192533,$180K+,"Tensorflow, Excel, Collaboration",3.7,892,Open,2025-09-25,2025-09,2025,"Health, Dental, Vision"
JOB8180,Frontend Developer,Microsoft,"Hyderabad, India",Healthcare,Senior,5,High School,Contract,On-Site,87585,$80K–$120K,"Tableau, Linux, Tensorflow, Collaboration, Statistics, Data Visualization",3.7,500,Closed,2025-09-04,2025-09,2025,"Stock Options, Health"
JOB7669,Cybersecurity Analyst,Unknown,Unknown,Consulting,Manager,2,Associate's,Internship,Hybrid,172138,$120K–$180K,"Docker, Sql Server",3.7,1455,On Hold,2025-09-09,2025-09,2025,Unknown
Unknown,Full Stack Developer,TCS,"New York, NY",Unknown,Entry Level,19,Bachelor's,Full-Time,Remote,270701,$180K+,"R, Node.Js, Scrum, Tensorflow, Apache Spark, Java",1.0,500,Closed,2025-04-20,2025-04,2025,Health+Dental
JOB8461,Product Manager,IBM,"Austin, TX",Technology,Manager,24,Bachelor's,Full-Time,Remote,388001,$180K+,"Machine Learning, Etl, Linux, Data Pipeline",3.7,100,Closed,2025-07-18,2025-07,2025,"401k, Health"
JOB5634,Full Stack Developer,IBM,"Bangalore, India",Healthcare,Mid Level,11,Master's,Part-Time,Hybrid,170216,$120K–$180K,"Deep Learning, Pyspark, R, Data Visualization, Docker, Scrum, Sql, Statistics",4.8,500,Open,2025-06-21,2025-06,2025,"Health, Dental, Vision"
JOB4271,Software Engineer,TCS,"Boston, MA",Healthcare,Entry Level,13,Bachelor's,Freelance,Hybrid,56066,$50K–$80K,"Google Cloud, Nlp",3.7,500,Closed,2025-02-04,2025-02,2025,Unknown
JOB2327,Data Engineer,Amazon,Remote,E-Commerce/Retail,Entry Level,17,Unknown,Part-Time,Unknown,126507,$120K–$180K,"Kubernetes, Dl, Nodejs",3.7,819,Unknown,2025-08-20,2025-08,2025,Unknown
JOB8433,Full Stack Developer,Salesforce,"New York, NY",E-Commerce/Retail,Mid Level,11,Bachelor's,Full-Time,Remote,146626,$120K–$180K,"Azure, Natural Language Processing, Pytorch, Python",3.7,500,Open,2025-10-15,2025-10,2025,Unknown
JOB3683,Cloud Architect,Oracle,"Toronto, Canada",Gaming,Lead/Principal,8,PhD,Contract,On-Site,192533,$180K+,,3.4,500,Open,2025-10-28,2025-10,2025,Unknown
JOB1147,BI Analyst,Unknown,"Boston, MA",Automotive,Unknown,12,High School,Internship,On-Site,87948,$80K–$120K,"Data Pipeline, Amazon Web Services, Tensorflow, Java",3.7,500,Unknown,2025-11-16,2025-11,2025,"401k, Health"
JOB9628,Frontend Developer,Meta,"Bangalore, India",Technology,Mid Level,11,Master's,Freelance,Unknown,31343,< $50K,"Unix, Python",3.7,402,Unknown,2025-01-01,2025-01,2025,Unknown
JOB5500,AI Engineer,Google,"Boston, MA",Unknown,Entry Level,13,PhD,Freelance,On-Site,46624,< $50K,"React, Machine Learning, Node",3.7,212,Open,2025-10-21,2025-10,2025,Unknown
JOB3576,Cybersecurity Analyst,Unknown,"Boston, MA",Technology,Mid Level,11,PhD,Contract,Remote,93203,$80K–$120K,"Azure, Computer Vision, Gcp, Agile, Scrum, Reactjs, Python",3.7,500,On Hold,2024-06-07,2024-06,2024,"401k, Health"
JOB2511,Cybersecurity Analyst,Microsoft,Unknown,Education,Unknown,12,Master's,Freelance,Remote,182801,$180K+,"Data Pipeline, Machine Learning, Node.Js, Dl, Python, Excel, Docker",3.7,500,Closed,2024-08-03,2024-08,2024,Unknown
JOB8107,Data Scientist,Uber,"Bangalore, India",Automotive,Manager,21,Master's,Full-Time,On-Site,152498,$120K–$180K,"Node, Linux, Pytorch, Microsoft Excel, Tensorflow, Node.Js, Js, Spark",4.5,141,Closed,2025-06-09,2025-06,2025,Unknown
JOB2897,ML Engineer,Uber,Unknown,Technology,Mid Level,5,PhD,Unknown,Remote,139214,$120K–$180K,"Agile, Communication",4.0,100,Open,2025-02-21,2025-02,2025,Health+Dental
JOB7281,ML Engineer,Airbnb,Unknown,Unknown,Lead/Principal,11,Master's,Contract,Remote,139214,$120K–$180K,,4.5,414,Open,2025-01-23,2025-01,2025,Unknown
JOB2005,BI Analyst,Salesforce,"Hyderabad, India",Media/Entertainment,Lead/Principal,12,High School,Full-Time,On-Site,119793,$80K–$120K,"Ml, Google Cloud, Tableau",4.7,1371,On Hold,2024-04-05,2024-04,2024,"Health, 401k, Stock"
Unknown,Data Analyst,Microsoft,"London, UK",Finance,Unknown,11,Bachelor's,Freelance,Remote,441145,$180K+,"Dataviz, Computer Vision, Agile, Statistical Analysis, Statistics, Data Pipeline, Git",3.7,500,Closed,2025-08-08,2025-08,2025,Unknown
JOB2613,Frontend Developer,Uber,"Chicago, IL",Media/Entertainment,Lead/Principal,12,High School,Contract,Remote,35071,< $50K,"Docker, Computer Vision, R Programming",3.7,126,Unknown,2025-08-15,2025-08,2025,"Stock Options, Health"
Unknown,Product Manager,Netflix,"San Francisco, CA",Technology,Executive,13,Unknown,Unknown,On-Site,129681,$120K–$180K,"Microsoft Excel, Python, Tensorflow, React, Linux, Deep Learning",3.7,1274,Closed,2025-03-05,2025-03,2025,"Health, Dental, Vision"
JOB4158,Backend Developer,Oracle,Unknown,Finance,Entry Level,13,High School,Full-Time,On-Site,95812,$80K–$120K,"Agile, Linux, Java, Node.Js, Cv, Nodejs, Github, Computer Vision",3.7,500,Closed,2024-10-14,2024-10,2024,"Health, Dental, Vision"
JOB9452,DevOps Engineer,Salesforce,"London, UK",Automotive,Entry Level,12,PhD,Freelance,Remote,127910,$120K–$180K,"Nlp, Azure, Python, Gcp",4.9,1146,Unknown,2024-07-22,2024-07,2024,"Stock Options, Health"
Unknown,Data Analyst,Apple,"Toronto, Canada",Unknown,Mid Level,11,Unknown,Freelance,On-Site,47946,< $50K,"Ml, Scrum, Nlp, R",2.3,1013,Closed,2024-12-10,2024-12,2024,"401k, Health"
JOB8645,Frontend Developer,Salesforce,"Chicago, IL",Healthcare,Executive,13,PhD,Freelance,Remote,87585,$80K–$120K,,3.7,1451,Unknown,2025-05-21,2025-05,2025,"401k, Health"
JOB9171,Data Analyst,Oracle,"San Francisco, CA",Unknown,Senior,3,PhD,Part-Time,Hybrid,131990,$120K–$180K,"Kubernetes, Google Cloud, Linux",3.7,70,Closed,2025-10-02,2025-10,2025,"Stock Options, Health"
JOB5378,Machine Learning Engineer,Oracle,"Boston, MA",E-Commerce/Retail,Senior,12,Bachelor's,Part-Time,Remote,79973,$50K–$80K,,3.7,500,Open,2025-01-01,2025-01,2025,"Stock Options, Health"
JOB5001,Data Analyst,Unknown,"Berlin, Germany",Technology,Lead/Principal,12,Associate's,Internship,On-Site,401400,$180K+,"Docker, Cv, Reactjs, Powerbi, Dataviz",3.7,1324,Closed,2025-01-22,2025-01,2025,Unknown
JOB2749,Data Scientist,Unknown,"New York, NY",E-Commerce/Retail,Entry Level,5,Bootcamp,Contract,Remote,102627000,$180K+,"Tableau, K8S, Nlp, Linux, Powerbi",3.7,500,Closed,2025-09-16,2025-09,2025,Unknown
JOB8333,Product Manager,Microsoft,"Berlin, Germany",Finance,Lead/Principal,14,PhD,Freelance,Remote,129681,$120K–$180K,,3.7,500,Unknown,2024-09-08,2024-09,2024,"401k, Health"
JOB6963,Full Stack Developer,Infosys,"Boston, MA",Unknown,Senior,2,PhD,Full-Time,Hybrid,170216,$120K–$180K,"Machine Learning, Linux, Tensorflow, Computer Vision, Java, Stats, Pytorch, Gcp",3.0,500,Open,2025-12-26,2025-12,2025,"Stock Options, Health"
JOB3925,Software Engineer,TCS,"Austin, TX",Technology,Mid Level,11,Associate's,Full-Time,Hybrid,113289,$80K–$120K,"Powerbi, Github, Scrum, Pyspark, Tableau",3.7,100,Closed,2025-07-18,2025-07,2025,Unknown
JOB1046,Data Engineer,Apple,"Berlin, Germany",Finance,Manager,17,High School,Contract,On-Site,169673,$120K–$180K,"Microsoft Excel, Java, Pytorch",3.0,100,Unknown,2024-07-12,2024-07,2024,Unknown
JOB7122,Backend Developer,Google,"Seattle, WA",E-Commerce/Retail,Entry Level,8,PhD,Freelance,Remote,150025,$120K–$180K,"K8S, Dl, Nodejs, Sql Server, Java, Pyspark, Statistics, Amazon Web Services",3.7,500,Unknown,2025-12-04,2025-12,2025,Health+Dental
JOB1622,ML Engineer,Infosys,"Bangalore, India",Technology,Lead/Principal,12,High School,Freelance,Remote,139214,$120K–$180K,"Agile, Pytorch, Linux, Nlp",4.5,100,Unknown,2025-06-25,2025-06,2025,"PTO, Remote"
JOB7437,Machine Learning Engineer,Salesforce,"Austin, TX",Telecommunications,Director,15,High School,Full-Time,Remote,53487,$50K–$80K,"K8S, Dataviz",4.5,500,On Hold,2025-09-25,2025-09,2025,Unknown
JOB6566,Data Engineer,Meta,"Boston, MA",Telecommunications,Manager,7,Bachelor's,Internship,On-Site,252040,$180K+,"Docker, Sql, Excel, Reactjs, Java, Spark",1.4,100,Closed,2025-01-12,2025-01,2025,"Health, Dental, Vision"
JOB1173,ML Engineer,Microsoft,"Berlin, Germany",Finance,Mid Level,11,High School,Part-Time,Hybrid,349091,$180K+,"Sql, Powerbi, Java, Agile",3.7,500,Closed,2025-01-01,2025-01,2025,Unknown
JOB5112,Backend Developer,Oracle,"Toronto, Canada",Unknown,Mid Level,11,Master's,Freelance,Unknown,95812,$80K–$120K,"Git, Spark, Docker, Nlp, Github, Statistics, Collaboration",3.9,500,Closed,2024-01-17,2024-01,2024,Unknown
JOB1717,BI Analyst,TCS,Unknown,Healthcare,Director,15,Master's,Unknown,On-Site,82495,$80K–$120K,"Data Visualization, Nodejs, Dataviz, Tensorflow",3.7,705,Closed,2025-01-08,2025-01,2025,Health+Dental
JOB3498,BI Analyst,IBM,"Seattle, WA",Gaming,Director,10,Master's,Freelance,Remote,220496,$180K+,"Apache Spark, Git, Dl, Communication",1.2,187,Unknown,2025-02-05,2025-02,2025,"Stock Options, Health"
JOB2338,Frontend Developer,Wipro,Remote,Automotive,Lead/Principal,12,PhD,Freelance,On-Site,188783,$180K+,"Js, Spark, K8S, Statistical Analysis, Azure, Dl, Aws",3.7,100,Unknown,2025-06-23,2025-06,2025,Health+Dental
JOB1393,ML Engineer,Airbnb,Unknown,Finance,Director,5,Associate's,Part-Time,Hybrid,139214,$120K–$180K,"Tensorflow, Github, Js, Aws",4.2,100,Open,2024-01-20,2024-01,2024,Unknown
JOB2312,AI Engineer,TCS,"Austin, TX",Gaming,Lead/Principal,18,Master's,Unknown,On-Site,58924,$50K–$80K,"Dataviz, Python, Azure, R, Node.Js, Powerbi, Deep Learning, Ml",4.5,100,On Hold,2025-04-20,2025-04,2025,"Health, 401k, Stock"
JOB3165,AI Engineer,Salesforce,"Bangalore, India",Technology,Senior,22,Bachelor's,Freelance,Remote,35324,< $50K,"Data Viz, Node, React, Amazon Web Services, Java, Azure, Powerbi, Stats",1.1,500,Open,2025-03-18,2025-03,2025,"PTO, Remote"
JOB7039,Unknown,Google,"Berlin, Germany",Healthcare,Manager,11,Bachelor's,Internship,On-Site,243272,$180K+,"Statistics, Pyspark, R, Aws, Scrum, Powerbi, Computer Vision",4.0,500,Unknown,2025-02-19,2025-02,2025,"Health, 401k, Stock"
JOB3910,Data Analyst,Amazon,"Chicago, IL",Finance,Unknown,12,Master's,Unknown,Remote,131990,$120K–$180K,"Kubernetes, R Programming, Communication",2.6,500,Unknown,2024-08-14,2024-08,2024,Health+Dental
JOB4042,Software Engineer,Google,Remote,Automotive,Unknown,12,Bootcamp,Freelance,On-Site,86714,$80K–$120K,"Azure, React, Nlp",3.7,500,Open,2025-05-19,2025-05,2025,"PTO, Remote"
JOB5544,Data Scientist,Airbnb,"London, UK",E-Commerce/Retail,Senior,12,PhD,Freelance,On-Site,314811,$180K+,"Git, Tensorflow, Cv, Node.Js, Sql, Data Viz, R, Pyspark",4.5,1002,On Hold,2025-10-13,2025-10,2025,Health+Dental
JOB4352,Data Analyst,Oracle,"San Francisco, CA",Telecommunications,Mid Level,11,Unknown,Unknown,On-Site,76309,$50K–$80K,"Tensorflow, Stats",3.7,500,Closed,2024-02-28,2024-02,2024,Unknown
JOB5550,BI Analyst,Amazon,Remote,Finance,Mid Level,11,Associate's,Freelance,Hybrid,119793,$80K–$120K,"Linux, Dl, Data Viz, Docker",3.7,500,Open,2025-03-24,2025-03,2025,"401k, Health"
JOB3884,Unknown,TCS,"Seattle, WA",Unknown,Mid Level,11,Associate's,Freelance,Unknown,449643,$180K+,"Scrum, Pytorch, Node.Js, Agile, Google Cloud",3.2,500,Open,2025-05-27,2025-05,2025,"Health, 401k, Stock"
JOB1595,Machine Learning Engineer,Infosys,"San Francisco, CA",Telecommunications,Manager,5,Bachelor's,Contract,Remote,123054,$120K–$180K,"Node.Js, Docker, Computer Vision",2.6,1329,Open,2025-12-28,2025-12,2025,"PTO, Remote"
JOB2513,DevOps Engineer,Wipro,"Bangalore, India",Technology,Manager,11,Master's,Full-Time,Remote,113563,$80K–$120K,"Data Pipeline, React, Agile",2.0,500,On Hold,2025-12-08,2025-12,2025,"Health, 401k, Stock"
JOB7368,Data Scientist,Accenture,"Seattle, WA",Finance,Lead/Principal,12,PhD,Full-Time,Unknown,152498,$120K–$180K,"Js, Github, Tableau, Nodejs, Sql Server",3.7,500,On Hold,2024-10-15,2024-10,2024,Unknown
JOB9660,Unknown,IBM,"San Francisco, CA",Gaming,Senior,12,High School,Freelance,On-Site,33367,< $50K,"Machine Learning, Excel, Data Visualization, Java, Nodejs",3.7,500,Closed,2025-03-18,2025-03,2025,Health+Dental
JOB2566,Full Stack Developer,Apple,"Chicago, IL",E-Commerce/Retail,Entry Level,13,Master's,Unknown,On-Site,173738,$120K–$180K,"Powerbi, Kubernetes, Tableau, Deep Learning, Dataviz, Communication, Pytorch",3.7,500,Closed,2024-11-08,2024-11,2024,"Stock Options, Health"
JOB3313,Data Analyst,Uber,"Hyderabad, India",Gaming,Executive,13,Master's,Full-Time,Remote,131990,$120K–$180K,"Data Pipeline, Azure, Python",3.2,500,Open,2025-01-01,2025-01,2025,Health+Dental
JOB6116,AI Engineer,Wipro,"Boston, MA",Finance,Executive,13,PhD,Internship,Remote,79204,$50K–$80K,"React, Computer Vision, Tableau, Etl, Python, Node.Js, K8S",3.0,1486,Closed,2024-10-26,2024-10,2024,Unknown
JOB5247,Data Analyst,Uber,"Seattle, WA",E-Commerce/Retail,Senior,16,PhD,Contract,Hybrid,54568,$50K–$80K,"Git, Power Bi, Linux",1.6,468,Closed,2024-08-28,2024-08,2024,"Health, Dental, Vision"
Unknown,ML Engineer,Wipro,"Hyderabad, India",E-Commerce/Retail,Lead/Principal,12,Bootcamp,Full-Time,Remote,100130,$80K–$120K,"Powerbi, R, Dataviz, Etl, K8S",2.7,702,Open,2025-05-15,2025-05,2025,Unknown
JOB4568,Data Engineer,Amazon,Unknown,Healthcare,Entry Level,13,PhD,Part-Time,Remote,492640,$180K+,"Aws, Powerbi, K8S, Scrum, Etl, Pytorch",3.7,500,Open,2025-05-19,2025-05,2025,Health+Dental
JOB1054,Unknown,Apple,"New York, NY",Education,Unknown,12,Master's,Unknown,On-Site,211323,$180K+,"Tensorflow, Data Visualization, Node.Js, Java, Natural Language Processing",1.0,100,Open,2025-11-14,2025-11,2025,Unknown
JOB6502,Cloud Architect,TCS,Unknown,Technology,Lead/Principal,12,Bachelor's,Full-Time,Hybrid,198629,$180K+,,3.7,100,Open,2025-01-01,2025-01,2025,"Health, Dental, Vision"
JOB4736,Frontend Developer,Accenture,"San Francisco, CA",Unknown,Entry Level,20,Bachelor's,Freelance,Remote,87585,$80K–$120K,,1.8,620,Open,2025-01-10,2025-01,2025,"401k, Health"
JOB7894,AI Engineer,Wipro,"Chicago, IL",Finance,Manager,11,Associate's,Part-Time,On-Site,50030,$50K–$80K,"Sql, Data Visualization, Node, Aws",2.8,989,Unknown,2025-08-24,2025-08,2025,"Health, 401k, Stock"
JOB3898,Software Engineer,Accenture,"Seattle, WA",Education,Lead/Principal,12,High School,Internship,Hybrid,113289,$80K–$120K,"Github, Git",3.7,500,On Hold,2024-09-23,2024-09,2024,"PTO, Remote"
Unknown,Data Analyst,Unknown,"Boston, MA",Technology,Executive,13,PhD,Contract,On-Site,147341,$120K–$180K,"Machine Learning, Sql, Docker, React",3.7,500,Open,2024-01-22,2024-01,2024,"401k, Health"
JOB1201,DevOps Engineer,Oracle,"Toronto, Canada",Unknown,Senior,12,Master's,Part-Time,On-Site,122905,$120K–$180K,"Communication, Tableau, Node.Js, React, Js, Agile, Excel",3.7,500,On Hold,2024-04-25,2024-04,2024,Unknown
JOB7332,Data Analyst,Oracle,"San Francisco, CA",Technology,Mid Level,10,Master's,Unknown,Hybrid,50662,$50K–$80K,"Java, Python",2.0,500,Closed,2025-01-03,2025-01,2025,Unknown
JOB4422,DevOps Engineer,Apple,"Bangalore, India",Technology,Unknown,6,Bachelor's,Part-Time,Hybrid,177004,$120K–$180K,"Statistics, Google Cloud",4.4,72,On Hold,2025-03-07,2025-03,2025,Unknown
JOB9496,ML Engineer,Google,"New York, NY",Gaming,Executive,13,Bootcamp,Part-Time,On-Site,432590,$180K+,"Pytorch, Github, Amazon Web Services",3.7,500,Unknown,2024-06-06,2024-06,2024,"Health, 401k, Stock"
Unknown,DevOps Engineer,Netflix,"Toronto, Canada",Technology,Entry Level,13,PhD,Contract,Remote,141552,$120K–$180K,"Powerbi, Gcp, Deep Learning, Data Visualization",3.7,500,Closed,2025-05-17,2025-05,2025,"Health, 401k, Stock"
JOB1911,ML Engineer,Microsoft,"Hyderabad, India",Telecommunications,Entry Level,13,Master's,Freelance,Hybrid,72446,$50K–$80K,"Kubernetes, Amazon Web Services",3.7,500,Closed,2025-09-16,2025-09,2025,"PTO, Remote"
JOB1562,Full Stack Developer,Amazon,"Chicago, IL",Unknown,Lead/Principal,24,Bachelor's,Contract,On-Site,245472,$180K+,"Gcp, Git, Machine Learning, Aws, Natural Language Processing, Spark, Java, R Programming",3.7,403,Open,2024-02-23,2024-02,2024,"PTO, Remote"
JOB8167,Full Stack Developer,Wipro,"Austin, TX",E-Commerce/Retail,Senior,12,High School,Part-Time,Hybrid,83443,$80K–$120K,,3.7,500,Closed,2025-01-01,2025-01,2025,"401k, Health"
JOB8416,Data Engineer,Apple,"Seattle, WA",Unknown,Director,7,High School,Contract,Hybrid,126507,$120K–$180K,"Nodejs, Statistics",3.7,500,On Hold,2025-09-23,2025-09,2025,Unknown
JOB1853,Data Scientist,Salesforce,Unknown,Technology,Executive,13,Associate's,Full-Time,Hybrid,195233,$180K+,"Dl, Git, Linux, Javascript, Tableau, R, Data Visualization",1.2,500,Open,2025-09-16,2025-09,2025,"PTO, Remote"
JOB5884,Product Manager,Unknown,Remote,Technology,Lead/Principal,13,High School,Full-Time,Hybrid,129681,$120K–$180K,"Python, Agile, R Programming, Java, Azure",3.7,500,Open,2025-11-03,2025-11,2025,Unknown
JOB4067,Backend Developer,Apple,"Austin, TX",E-Commerce/Retail,Manager,11,PhD,Full-Time,Remote,95812,$80K–$120K,"Nlp, Deep Learning, Java, Machine Learning, Sql, Gcp, Aws",4.5,690,Unknown,2025-06-20,2025-06,2025,Unknown
JOB9856,Data Analyst,Microsoft,"New York, NY",E-Commerce/Retail,Entry Level,11,Unknown,Freelance,On-Site,131990,$120K–$180K,"K8S, Azure, React, Excel, Pytorch, Sql, Docker, Nodejs",3.7,500,Open,2025-01-01,2025-01,2025,Health+Dental
JOB8562,Product Manager,Unknown,"Hyderabad, India",Healthcare,Entry Level,13,Master's,Full-Time,Unknown,129681,$120K–$180K,,4.5,1031,Closed,2025-01-18,2025-01,2025,"401k, Health"
JOB6092,Data Engineer,Amazon,"Toronto, Canada",Technology,Mid Level,8,Master's,Contract,Unknown,88073,$80K–$120K,"Computer Vision, Js",3.7,500,Closed,2025-09-10,2025-09,2025,"Stock Options, Health"
JOB5325,Full Stack Developer,Infosys,"Berlin, Germany",E-Commerce/Retail,Executive,9,High School,Full-Time,Remote,97980000,$180K+,,3.7,500,Closed,2025-01-25,2025-01,2025,Unknown
Unknown,Machine Learning Engineer,IBM,"Boston, MA",Education,Lead/Principal,15,Bachelor's,Full-Time,Unknown,105823,$80K–$120K,"Spark, Tensorflow, Python",3.7,500,Open,2024-07-13,2024-07,2024,Unknown
JOB9778,Data Scientist,Oracle,"Seattle, WA",Automotive,Executive,13,PhD,Full-Time,On-Site,198688,$180K+,"Gcp, Github, Deep Learning, Azure, Nlp, Excel, Unix, Javascript",3.7,500,Open,2025-01-01,2025-01,2025,Unknown
Unknown,AI Engineer,Infosys,Unknown,Technology,Senior,0,Bootcamp,Contract,On-Site,106560,$80K–$120K,"Data Pipeline, Reactjs, Sql, Etl, Azure, Pyspark, Statistics",3.6,500,Unknown,2025-09-06,2025-09,2025,"Health, 401k, Stock"
JOB2384,BI Analyst,Apple,"London, UK",Gaming,Mid Level,11,Master's,Contract,Remote,119793,$80K–$120K,"Sql, Docker, Javascript",3.7,500,Unknown,2024-11-03,2024-11,2024,Unknown
JOB5554,Software Engineer,Meta,Unknown,Education,Executive,13,Unknown,Part-Time,Hybrid,403062,$180K+,"Agile, Machine Learning, Unix, Dataviz",3.7,100,Closed,2025-01-01,2025-01,2025,"Health, 401k, Stock"
Unknown,Machine Learning Engineer,Unknown,"Berlin, Germany",Unknown,Entry Level,7,Master's,Internship,Remote,105823,$80K–$120K,"Js, Python, Git",3.7,500,Closed,2025-10-01,2025-10,2025,"Health, Dental, Vision"
JOB4520,Data Engineer,Oracle,"Austin, TX",E-Commerce/Retail,Lead/Principal,12,Bachelor's,Contract,Remote,43570,< $50K,"K8S, Etl, Azure",4.8,713,Open,2025-08-22,2025-08,2025,"PTO, Remote"
JOB2925,DevOps Engineer,Oracle,"Boston, MA",Healthcare,Director,10,PhD,Internship,Hybrid,160406,$120K–$180K,"R, Azure, Etl, Excel, R Programming",3.7,500,Open,2025-02-21,2025-02,2025,Unknown
JOB5845,Software Engineer,IBM,"Chicago, IL",Healthcare,Lead/Principal,14,High School,Freelance,On-Site,65916,$50K–$80K,"Git, Tensorflow, Ml, Data Viz",3.7,500,Open,2025-01-28,2025-01,2025,Unknown
JOB1503,ML Engineer,Oracle,"Hyderabad, India",Technology,Entry Level,13,Bachelor's,Part-Time,Remote,464866,$180K+,"Communication, Google Cloud, Kubernetes, Ms Excel, Pyspark",3.7,678,On Hold,2024-07-20,2024-07,2024,Health+Dental
JOB5859,Data Analyst,Netflix,"Hyderabad, India",Technology,Senior,20,Bootcamp,Part-Time,On-Site,200363,$180K+,"Pyspark, Node.Js, Javascript, Excel, Ms Excel, Stats",2.0,500,Closed,2025-01-08,2025-01,2025,Unknown
JOB9621,Data Engineer,Amazon,"Austin, TX",Automotive,Executive,2,PhD,Part-Time,On-Site,126507,$120K–$180K,"Apache Spark, Data Pipeline, Stats, Java, Dl, Collaboration",4.5,500,Open,2024-10-21,2024-10,2024,Unknown
JOB7743,Software Engineer,Uber,"San Francisco, CA",Automotive,Executive,13,High School,Freelance,On-Site,113289,$80K–$120K,"Statistics, Amazon Web Services, Nodejs, Node, Microsoft Excel, Node.Js, Deep Learning, Gcp",3.0,100,On Hold,2025-01-01,2025-01,2025,Unknown
JOB5333,Cloud Architect,Salesforce,"London, UK",Technology,Executive,13,Master's,Contract,Unknown,192533,$180K+,"Gcp, Sql, Communication, Kubernetes, Data Pipeline, Git, Statistics",4.6,1218,Unknown,2024-01-13,2024-01,2024,Unknown
JOB4677,BI Analyst,Unknown,Unknown,Telecommunications,Entry Level,3,Bachelor's,Contract,Remote,102098,$80K–$120K,"Tensorflow, Docker, Excel, Linux, Communication, Sql Server, Spark",3.7,500,On Hold,2025-07-10,2025-07,2025,"PTO, Remote"
